Unnamed: 0,text,mbti
10426,이거 때문에 너무너무 힘이 듭니다 ㅜㅜ[SEP]다른 분들은 어떠신가요?[SEP] 그리고 이 행동을 멈추는 방법이 있을까요?[SEP],enfj
9958,"그런 불합리가 아직도 존재하다니,,, 아직 세상이 많이 더럽다..[SEP]그래도 너라는 빛이 있잖아!![SEP]",enfj
10216,노래라는 게 정말 수많은 매력을 가지고 있는 것 같아요.[SEP]어떤 부분에서 끌릴지[SEP],enfj
10257,밥 먹자고 해서 당황하지는 않을 것 같아요.[SEP] 다만...[SEP],enfj
6896,밀당이 안돼요 ㅋㅋ 톡 오면 바로 답안 하면 답답해서 답도 바로 하게 되고.. ([SEP]빨간 숫자 왜 이리 싫죠?)[SEP]적당한 밀당은 좋은 건데 ㅋㅋㅋ esfj님들 저만 이런 거 아니죠?[SEP],enfj
10129,ㅋㅋㅋ 한숨 자고 나면...[SEP] 많이 괜찮아지죠...ㅋㅋ[SEP],enfj
12583,예전 연애 때 당연히 뭐 할까 묻지만 저렇게 수시로 하진 않았던 거 같아서요..[SEP]아님 제가 j여서 저런 말 들으면 찾아야 할 거 같은 생각이 들어서 그런 걸까요?([SEP] 근데 p도 높은 j에요)[SEP],enfj
8459,"하지만 그 이면은 매우 깊고, 슬프고, 외롭고, 공허한 부분이 있다.[SEP] 막말로 한 번씩 연타 씨게 온다..[SEP] 사랑도 친구도 직장도ㅠ[SEP]",enfj
9375,엘프제 남자인데 3시까지 질문받아보겠습니다.[SEP] 시간 넘기면 일어나서 답변드릴게요![SEP],enfj
923,개인적으로 진짜 무슨 일 있는 ㄱㅓ 아닌가요...?![SEP] 병원이라고 하시는 거 보니까..[SEP],enfj
6457,뭐라 답할지 신중히 고민?[SEP],enfj
14110,와 근데 제 남자친구 isfp 성향이랑 진짜 비슷하네요 [SEP] 은근 고집 세던데 ㅠㅠ[SEP],enfj
19695,intp에 대한 안 좋은 말도 많아서 그럴 수도 있겠다 싶어요.[SEP],enfj
12349,근데 저 거슬리게끔 알짱 걸린 게 어떤 건가요??[SEP],enfj
19344,정신과 선생님이 생각이나 감정은 잘못이 아니라고 하셨어요.[SEP] 티브이에서 아동 성범죄자 같은 사람 나오면 죽이고 싶어도 진짜 죽이진 않잖아요.[SEP],enfj
8945,스스로를 비메이커에서 메이커로 발전시키는 과정과 꼭 필요한 시간이라는 것을 꼭 명심해 주세요[SEP] 오늘은 여기까지입니다.[SEP] 감사합니다.[SEP],enfj
4004,플로팅도 하시나요?[SEP]하신다면 어떤 식으로 하시는지 알려 주십 사합니다.[SEP],enfj
6828,enfp남자 술 좋아하는 사람이 많아요?[SEP] 사실 좋아하는 건 상관없는데 바람기 있을까 봐 고민이 되네요 [SEP] 술 이 많은 문제의 원천이긴 하잖아요 ㅠㅠ[SEP],enfj
10019,저희 학원 infj 선생님 굉장히 귀여우셔요ㅋㅋ[SEP]스타일 변화 준답시고 뽀글 머리하고 오셨는데 제가 예전에 더 낫다고 하니까 선생님은 이게 더 좋다면서ㅋㅋㅋ 말씀하시는데 진짜 너무 귀여우셔용[SEP]아잉[SEP],enfj
9281,"가끔 사소한 거에도 혼자 상처받으면서도 내가 이렇게 상처받았다는 것을 상대가 알면 화가 나거나 속상하진 않을까 걱정이 되어 미안해지고 잊어버리려고 노력하는 모습에 답답할 때가 많네요 [SEP]8-8 저의 이런 성격에 가끔 답답하고 슬플 때가 많은데 (물론 이런 성격이 에프 제분들이 다 똑같은 건 아니야요!! 저의 성격이 요렇다는 거 ,, 히히 ) 이런 에프 제의 장점에는 어떤 게 있을지 다른 분들의 다양한 의견이 궁금해요 [SEP]",enfj
1248,빨리빨리가 가장 심각한 유형....[SEP],enfj
8806,"저는 엘프제 여자인데요, 여자이지만 확신이 들면 바로 고백할 수 있을 것 같아요 :) 상대분 행동이나 뉘앙스는 쓴 이님한테 마음이 있는 것 같고, 아마 잘 될 것 같다는 생각이 드네요![SEP]",enfj
13678,맞아요 장점도 극단적이고 단점도 극단적이고 ㅎㅎistp남친특징입니다[SEP],enfj
15756,"남편도 아무리 친한 사람이나 가족에게도 그에게는 너무나 당연하게 생겨나는 귀찮음이, 저에게만 없는 게 신기하다 하네요... [SEP]여기 카페에서도 꽤 많은 도움을 받아서 꼭 자랑하고 싶었어요![SEP] 모두 해피엔딩 하셔요[SEP]",enfj
9828,그다음 답할 때 오해하지 않게 왜 늦었는지 이유를 붙이는 편이에요[SEP],enfj
3747,솔직히?[SEP]1박2일 일 때도 2박 3일 일 때도 있어요 [SEP] 연인과 만나기 전부터 가지고 있던 취미입니다[SEP],enfj
9574,"하지만 다 임시저장에만 쌓여있어서..[SEP] 글 인스타그램을 해볼까 고민하다가 계정을 만들어놓긴 했는데 양식은 어떻게 해야 할지, 홍보는 어떻게 하는 건지 모르는 게 많네요.[SEP] 혹시 조언 가능하신 분 계시면 쪽지나 댓글 남겨주세요:)[SEP]",enfj
7186,esfj 남자분들은 마음에 드는 여자분 계시면 만남 이후에 어떻게 행동하실까요?[SEP]이럴 때 저는 어떻게 행동해야 더 매력적인 여자로 느껴질까요??[SEP] 물음표 살인마 죄송합니다ㅜㅜ[SEP],enfj
10392,약간 제 자신이 너덜너덜해진 기분이었는데...[SEP]제가 정말로 힘드니까 어떻게 해야 할지 방법을 모르겠더라고요 ㅠㅠ[SEP]보통 여러분들은 어떻게 하시나요?[SEP],enfj
9783,미래가 안 보이는데?[SEP]죽고 싶다..?![SEP]이런 종류의 고민도 하는 분 있나요?[SEP],enfj
8493,절 위한 손절이지만 마음이 너무 힘들고 신경 쓰이네요...[SEP]같은 과 사람이라 더더욱 마주칠 때마다 불편해요.[SEP]다른 에프 제분들은 손절 후 마음을 어떻게 추스르셨나요?[SEP],enfj
9504,회색 아기 고양이 infj 안녕..[SEP] 포기다 포기[SEP],enfj
12182,estp estp 남자 사랑꾼인가요[SEP]어때요[SEP]보통보면~?ㅎㅎ[SEP],enfj
7560,못난이!!![SEP] 마음은 다 알고 그러려니~ 하는데 대놓고 뭐라고 못하니 여기에 푸념하고 가요 ㅎㅎ[SEP]istj 만나시는 infp 분들 힘냅시다 ㅋㅋㅋ[SEP],enfj
10381,그럼 그건 내가 할게라고 해놓고 이 부을 킥 한 적이 한두 번이 아닌듯..ㅠㅠ[SEP],enfj
22477,아래 문단 왠지 공감이...[SEP] 엔티 피동 아닌데ㅜㅜ[SEP],enfj
26611,웃기지 않아도 돼요 [SEP]귀여운 여우하자요 ????[SEP],enfj
15882,오늘은 여기까지 말하자?[SEP] 후자라기엔 이어지는 다른 질문에 답장이 잘 와요 [SEP] 대화하자 않고 쉬고 싶은걸 제가 눈치 없이 대화를 이어가는 걸까요..?[SEP],enfj
10030,다들 바쁜 것 같기도 하고요?[SEP]다른 분들은 어디서 뭐 하시며 보내시고 계시나요?[SEP]어떤 계획이 있으신가요?[SEP],enfj
1004,친구든 연인이든 제 주변 istj 분들은 기 빨린다고 그러더라고요 [SEP],enfj
10001,아 그렇고 나요 ㅠㅠ[SEP],enfj
9117,가면을 많이 쓰는 느낌인가요?[SEP],enfj
3914,사실 어느 정도는 썸이 깨진 부분에 대한 핑계만 진실 반일 거라 생각하는데 앞으로 일할 때 불편할 정도로 선 긋진 않으실 거라 생각해요 [SEP] 하도 이 카페에서 찡얼거려서 감사하고 정이가네요ㅋㅋㄱ[SEP]감사해요![SEP],enfj
24251,한 달에 한두 번?[SEP]빼고는 항상 보는데....[SEP]귀여워서 심쿵사 당하겠어요..[SEP],enfj
12852,여기 분들은 어떻게 이렇게 댓글도 잘 달고 글도 잘 쓰시나요..[SEP]신기해서요..[SEP] 이 팁인데도 좀 다른 잇 팁이 신어가...[SEP],enfj
13368,제가 그냥 타격감이 좋은 건가요?[SEP]저는 마음 없을 때 놀리는 편이라 왜 이렇게 놀리나 싶어서요..[SEP]좋은 의미로 받아들여도 되는 건가요?[SEP],enfj
8551,혼자 앓는 걸 좋아하지 않지만 또 쉽게 남에게 잘 의지하는 편은 아니라서..[SEP]제 경우에는 ..[SEP],enfj
23001,ㅜㅜ[SEP],enfj
17931,"하 무슨 한 달에 한 번씩 꼭 감기, 몸살 기운 걸리는 친구가 있어서..[SEP] 신경성이 좀 있어 보이는데 다른 intp분들도 그러신 편인가요..?[SEP]",enfj
